                              signal_alias                              |                                                                                signal_name                          
 MAGNETICS/BPOL_PROBE/16/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv16,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1148)
 MAGNETICS/BPOL_PROBE/17/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv17", /Data, format=MAST, unique=1149)
 MAGNETICS/BPOL_PROBE/17/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv17", /Time, format=MAST, unique=1150)
 MAGNETICS/BPOL_PROBE/17/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv17,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1151)
 MAGNETICS/BPOL_PROBE/18/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv18", /Data, format=MAST, unique=1152)
 MAGNETICS/BPOL_PROBE/18/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv18", /Time, format=MAST, unique=1153)
 MAGNETICS/BPOL_PROBE/18/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv18,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1154)
 MAGNETICS/BPOL_PROBE/19/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv19", /Data, format=MAST, unique=1155)
 MAGNETICS/BPOL_PROBE/19/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv19", /Time, format=MAST, unique=1156)
 MAGNETICS/BPOL_PROBE/19/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv19,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1157)
 MAGNETICS/BPOL_PROBE/20/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv20", /Data, format=MAST, unique=1158)
 MAGNETICS/BPOL_PROBE/20/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv20", /Time, format=MAST, unique=1159)
 MAGNETICS/BPOL_PROBE/20/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv20,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1160)
 MAGNETICS/BPOL_PROBE/21/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv21", /Data, format=MAST, unique=1161)
 MAGNETICS/BPOL_PROBE/21/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv21", /Time, format=MAST, unique=1162)
 MAGNETICS/BPOL_PROBE/21/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv21,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1163)
 MAGNETICS/BPOL_PROBE/22/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv22", /Data, format=MAST, unique=1164)
 MAGNETICS/BPOL_PROBE/22/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv22", /Time, format=MAST, unique=1165)
 MAGNETICS/BPOL_PROBE/22/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv22,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1166)
 MAGNETICS/BPOL_PROBE/23/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv23", /Data, format=MAST, unique=1167)
 MAGNETICS/BPOL_PROBE/23/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv23", /Time, format=MAST, unique=1168)
 MAGNETICS/BPOL_PROBE/23/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv23,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1169)
 MAGNETICS/BPOL_PROBE/24/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv24", /Data, format=MAST, unique=1170)
 MAGNETICS/BPOL_PROBE/24/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv24", /Time, format=MAST, unique=1171)
 MAGNETICS/BPOL_PROBE/24/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv24,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1172)
 MAGNETICS/BPOL_PROBE/25/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv25", /Data, format=MAST, unique=1173)
 MAGNETICS/BPOL_PROBE/25/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv25", /Time, format=MAST, unique=1174)
 MAGNETICS/BPOL_PROBE/25/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv25,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1175)
 MAGNETICS/BPOL_PROBE/26/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv26", /Data, format=MAST, unique=1176)
 MAGNETICS/BPOL_PROBE/26/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv26", /Time, format=MAST, unique=1177)
 MAGNETICS/BPOL_PROBE/26/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv26,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1178)
 MAGNETICS/BPOL_PROBE/27/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv27", /Data, format=MAST, unique=1179)
 MAGNETICS/BPOL_PROBE/27/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv27", /Time, format=MAST, unique=1180)
 MAGNETICS/BPOL_PROBE/27/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv27,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1181)
 MAGNETICS/BPOL_PROBE/28/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv28", /Data, format=MAST, unique=1182)
 MAGNETICS/BPOL_PROBE/28/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv28", /Time, format=MAST, unique=1183)
 MAGNETICS/BPOL_PROBE/28/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv28,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1184)
 MAGNETICS/BPOL_PROBE/29/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv29", /Data, format=MAST, unique=1185)
 MAGNETICS/BPOL_PROBE/29/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv29", /Time, format=MAST, unique=1186)
 MAGNETICS/BPOL_PROBE/29/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv29,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1187)
 MAGNETICS/BPOL_PROBE/30/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv30", /Data, format=MAST, unique=1188)
 MAGNETICS/BPOL_PROBE/30/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv30", /Time, format=MAST, unique=1189)
 MAGNETICS/BPOL_PROBE/30/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv30,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1190)
 MAGNETICS/BPOL_PROBE/31/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv31", /Data, format=MAST, unique=1191)
 MAGNETICS/BPOL_PROBE/31/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv31", /Time, format=MAST, unique=1192)
 MAGNETICS/BPOL_PROBE/31/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv31,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1193)
 MAGNETICS/BPOL_PROBE/32/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv32", /Data, format=MAST, unique=1194)
 MAGNETICS/BPOL_PROBE/32/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv32", /Time, format=MAST, unique=1195)
 MAGNETICS/BPOL_PROBE/32/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv32,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1196)
 MAGNETICS/BPOL_PROBE/33/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv33", /Data, format=MAST, unique=1197)
 MAGNETICS/BPOL_PROBE/33/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv33", /Time, format=MAST, unique=1198)
 MAGNETICS/BPOL_PROBE/33/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv33,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1199)
 MAGNETICS/BPOL_PROBE/34/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv34", /Data, format=MAST, unique=1200)
 MAGNETICS/BPOL_PROBE/34/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv34", /Time, format=MAST, unique=1201)
 MAGNETICS/BPOL_PROBE/34/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv34,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1202)
 MAGNETICS/BPOL_PROBE/35/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv35", /Data, format=MAST, unique=1203)
 MAGNETICS/BPOL_PROBE/35/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv35", /Time, format=MAST, unique=1204)
 MAGNETICS/BPOL_PROBE/35/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv35,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1205)
 MAGNETICS/BPOL_PROBE/36/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv36", /Data, format=MAST, unique=1206)
 MAGNETICS/BPOL_PROBE/36/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv36", /Time, format=MAST, unique=1207)
 MAGNETICS/BPOL_PROBE/36/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv36,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1208)
 MAGNETICS/BPOL_PROBE/37/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv37", /Data, format=MAST, unique=1209)
 MAGNETICS/BPOL_PROBE/37/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv37", /Time, format=MAST, unique=1210)
 MAGNETICS/BPOL_PROBE/37/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv37,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1211)
 MAGNETICS/BPOL_PROBE/38/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv38", /Data, format=MAST, unique=1212)
 MAGNETICS/BPOL_PROBE/38/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv38", /Time, format=MAST, unique=1213)
 MAGNETICS/BPOL_PROBE/38/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv38,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1214)
 MAGNETICS/BPOL_PROBE/39/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv39", /Data, format=MAST, unique=1215)
 MAGNETICS/BPOL_PROBE/39/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv39", /Time, format=MAST, unique=1216)
 MAGNETICS/BPOL_PROBE/39/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv39,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1217)
 MAGNETICS/BPOL_PROBE/40/FIELD/DATA                                     | SOURCEX::get(signal="amb_ccbv40", /Data, format=MAST, unique=1218)
 MAGNETICS/BPOL_PROBE/40/FIELD/TIME                                     | SOURCEX::get(signal="amb_ccbv40", /Time, format=MAST, unique=1219)
 MAGNETICS/BPOL_PROBE/40/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_ccbv40,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1220)
 MAGNETICS/BPOL_PROBE/41/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv01", /Data, format=MAST, unique=1221)
 MAGNETICS/BPOL_PROBE/41/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv01", /Time, format=MAST, unique=1222)
 MAGNETICS/BPOL_PROBE/41/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv01,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1223)
 MAGNETICS/BPOL_PROBE/42/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv02", /Data, format=MAST, unique=1224)
 MAGNETICS/BPOL_PROBE/42/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv02", /Time, format=MAST, unique=1225)
 MAGNETICS/BPOL_PROBE/42/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv02,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1226)
 MAGNETICS/BPOL_PROBE/43/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv03", /Data, format=MAST, unique=1227)
 MAGNETICS/BPOL_PROBE/43/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv03", /Time, format=MAST, unique=1228)
 MAGNETICS/BPOL_PROBE/43/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv03,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1229)
 MAGNETICS/BPOL_PROBE/44/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv04", /Data, format=MAST, unique=1230)
 MAGNETICS/BPOL_PROBE/44/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv04", /Time, format=MAST, unique=1231)
 MAGNETICS/BPOL_PROBE/44/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv04,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1232)
 MAGNETICS/BPOL_PROBE/45/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv05", /Data, format=MAST, unique=1233)
 MAGNETICS/BPOL_PROBE/45/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv05", /Time, format=MAST, unique=1234)
 MAGNETICS/BPOL_PROBE/45/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv05,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1235)
 MAGNETICS/BPOL_PROBE/46/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv06", /Data, format=MAST, unique=1236)
 MAGNETICS/BPOL_PROBE/46/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv06", /Time, format=MAST, unique=1237)
 MAGNETICS/BPOL_PROBE/46/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv06,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1238)
 MAGNETICS/BPOL_PROBE/47/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv07", /Data, format=MAST, unique=1239)
 MAGNETICS/BPOL_PROBE/47/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv07", /Time, format=MAST, unique=1240)
 MAGNETICS/BPOL_PROBE/47/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv07,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1241)
 MAGNETICS/BPOL_PROBE/48/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv08", /Data, format=MAST, unique=1242)
 MAGNETICS/BPOL_PROBE/48/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv08", /Time, format=MAST, unique=1243)
 MAGNETICS/BPOL_PROBE/48/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv08,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1244)
 MAGNETICS/BPOL_PROBE/49/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv09", /Data, format=MAST, unique=1245)
 MAGNETICS/BPOL_PROBE/49/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv09", /Time, format=MAST, unique=1246)
 MAGNETICS/BPOL_PROBE/49/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv09,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1247)
 MAGNETICS/BPOL_PROBE/50/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv10", /Data, format=MAST, unique=1248)
 MAGNETICS/BPOL_PROBE/50/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv10", /Time, format=MAST, unique=1249)
 MAGNETICS/BPOL_PROBE/50/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv10,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1250)
 MAGNETICS/BPOL_PROBE/51/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv11", /Data, format=MAST, unique=1251)
 MAGNETICS/BPOL_PROBE/51/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv11", /Time, format=MAST, unique=1252)
 MAGNETICS/BPOL_PROBE/51/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv11,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1253)
 MAGNETICS/BPOL_PROBE/52/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv12", /Data, format=MAST, unique=1254)
 MAGNETICS/BPOL_PROBE/52/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv12", /Time, format=MAST, unique=1255)
 MAGNETICS/BPOL_PROBE/52/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv12,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1256)
 MAGNETICS/BPOL_PROBE/53/FIELD/DATA                                     | SOURCEX::get(signal="amb_obv13", /Data, format=MAST, unique=1257)
 MAGNETICS/BPOL_PROBE/53/FIELD/TIME                                     | SOURCEX::get(signal="amb_obv13", /Time, format=MAST, unique=1258)
 MAGNETICS/BPOL_PROBE/53/FIELD/DATA_ERROR_UPPER                         | SOURCEX::get(signal=amb_obv13,format=MAST, /Error, absoluteError=0.00030000000,relativeError=0.010000000, unique=1259)
